classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
433623662,AnneListens,1882787,035b6e5aa9557110287d,22075,"Identify dolphins, whales and ships",15.35,2022-08-20 05:44:27 UTC,,,"{""source"":""api"",""session"":""7d56b7c2f59875598b4846bad565b34b7b357c53abf5392c598f476b72812216"",""viewport"":{""width"":1037,""height"":650},""started_at"":""2022-08-20T05:44:04.146Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2022-08-20T05:44:27.501Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":541,""clientHeight"":315,""naturalWidth"":792,""naturalHeight"":462},null],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-08-20T05:43:36.268Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""57378""}","[{""task"":""T0"",""task_label"":""What do you see and hear?  \n(Multiple selections are OK)"",""value"":[""Dolphin whistles"",""Dolphin clicks"",""Ship noise""]}]","{""79862254"":{""retired"":null,""sounds"":""CCES_010_041.d6.mp3"",""subject_id"":""CCES_010_041"",""image_name_1"":""CCES_010_041.d6.png""}}",79862254
433623692,AnneListens,1882787,035b6e5aa9557110287d,22075,"Identify dolphins, whales and ships",15.35,2022-08-20 05:44:46 UTC,,,"{""source"":""api"",""session"":""7d56b7c2f59875598b4846bad565b34b7b357c53abf5392c598f476b72812216"",""viewport"":{""width"":1037,""height"":650},""started_at"":""2022-08-20T05:44:28.878Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2022-08-20T05:44:45.928Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":541,""clientHeight"":315,""naturalWidth"":792,""naturalHeight"":462},null],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-08-20T05:43:36.268Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""57378""}","[{""task"":""T0"",""task_label"":""What do you see and hear?  \n(Multiple selections are OK)"",""value"":[""Dolphin whistles"",""Ship noise""]}]","{""79862262"":{""retired"":null,""sounds"":""CCES_010_049.d6.mp3"",""subject_id"":""CCES_010_049"",""image_name_1"":""CCES_010_049.d6.png""}}",79862262
433901252,AnneListens,1882787,7945b76142ec605f3e74,22075,"Identify dolphins, whales and ships",15.35,2022-08-22 00:07:51 UTC,,,"{""source"":""api"",""session"":""30c28556f1751b317e79095325e8566e7101bd2c092598156f81cc9f37cc59d8"",""viewport"":{""width"":2560,""height"":1240},""started_at"":""2022-08-22T00:07:35.336Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2022-08-22T00:07:54.279Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":792,""clientHeight"":462,""naturalWidth"":792,""naturalHeight"":462},null],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-08-22T00:07:32.345Z"",""already_seen"":false,""selection_state"":""internal_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""57378""}","[{""task"":""T0"",""task_label"":""What do you see and hear?  \n(Multiple selections are OK)"",""value"":[""Ship noise"",""None of the above""]}]","{""79862539"":{""retired"":null,""sounds"":""CCES_010_326.d6.mp3"",""subject_id"":""CCES_010_326"",""image_name_1"":""CCES_010_326.d6.png""}}",79862539
433932482,not-logged-in-6f344d4ba84d8151da16,,6f344d4ba84d8151da16,22075,"Identify dolphins, whales and ships",15.35,2022-08-22 03:52:28 UTC,,,"{""source"":""api"",""session"":""40fa112409fba36136d41c49ca5e329a4707374a7a5f5d3135af12d494ad6cb0"",""viewport"":{""width"":1536,""height"":753},""started_at"":""2022-08-22T03:42:07.257Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.63"",""utc_offset"":""25200"",""finished_at"":""2022-08-22T03:52:28.349Z"",""live_project"":false,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":792,""clientHeight"":462,""naturalWidth"":792,""naturalHeight"":462},null],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-08-22T03:42:07.172Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""57378""}","[{""task"":""T0"",""task_label"":""What do you see and hear?  \n(Multiple selections are OK)"",""value"":[""Ship noise""]}]","{""79862504"":{""retired"":null,""sounds"":""CCES_010_291.d6.mp3"",""subject_id"":""CCES_010_291"",""image_name_1"":""CCES_010_291.d6.png""}}",79862504
433932540,not-logged-in-6f344d4ba84d8151da16,,6f344d4ba84d8151da16,22075,"Identify dolphins, whales and ships",15.35,2022-08-22 03:52:59 UTC,,,"{""source"":""api"",""session"":""40fa112409fba36136d41c49ca5e329a4707374a7a5f5d3135af12d494ad6cb0"",""viewport"":{""width"":1536,""height"":753},""started_at"":""2022-08-22T03:52:31.510Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.63"",""utc_offset"":""25200"",""finished_at"":""2022-08-22T03:52:59.523Z"",""live_project"":false,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":792,""clientHeight"":462,""naturalWidth"":792,""naturalHeight"":462},null],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-08-22T03:42:07.172Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""57378""}","[{""task"":""T0"",""task_label"":""What do you see and hear?  \n(Multiple selections are OK)"",""value"":[""Dolphin clicks""]}]","{""79862383"":{""retired"":null,""sounds"":""CCES_010_170.d6.mp3"",""subject_id"":""CCES_010_170"",""image_name_1"":""CCES_010_170.d6.png""}}",79862383
434070957,not-logged-in-954c985dffaab396eadf,,954c985dffaab396eadf,22075,"Identify dolphins, whales and ships",15.35,2022-08-22 19:51:09 UTC,,,"{""source"":""api"",""session"":""44ae740b4e23e38a1431dbc2aa7a352f6297ecdf10662bce98113a2c19aee5e9"",""viewport"":{""width"":1440,""height"":821},""started_at"":""2022-08-22T19:47:33.890Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36"",""utc_offset"":""36000"",""finished_at"":""2022-08-22T19:51:08.519Z"",""live_project"":false,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":792,""clientHeight"":462,""naturalWidth"":792,""naturalHeight"":462},null],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-08-22T19:47:33.908Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""57378""}","[{""task"":""T0"",""task_label"":""What do you see and hear?  \n(Multiple selections are OK)"",""value"":[""None of the above""]}]","{""79862410"":{""retired"":null,""sounds"":""CCES_010_197.d6.mp3"",""subject_id"":""CCES_010_197"",""image_name_1"":""CCES_010_197.d6.png""}}",79862410
434071017,not-logged-in-70ac839d3adcb055dd21,,70ac839d3adcb055dd21,22075,"Identify dolphins, whales and ships",15.35,2022-08-22 19:51:23 UTC,,,"{""source"":""api"",""session"":""d726d5b1a78197d8ce258bbcffadbd92b9b8f9320957a0329566154ae4e90401"",""viewport"":{""width"":2560,""height"":1329},""started_at"":""2022-08-22T19:47:10.438Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.63"",""utc_offset"":""25200"",""finished_at"":""2022-08-22T19:51:22.846Z"",""live_project"":false,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":792,""clientHeight"":462,""naturalWidth"":792,""naturalHeight"":462},null],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-08-22T19:47:10.322Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""57378""}","[{""task"":""T0"",""task_label"":""What do you see and hear?  \n(Multiple selections are OK)"",""value"":[""None of the above""]}]","{""79862501"":{""retired"":null,""sounds"":""CCES_010_288.d6.mp3"",""subject_id"":""CCES_010_288"",""image_name_1"":""CCES_010_288.d6.png""}}",79862501
434071321,not-logged-in-70ac839d3adcb055dd21,,70ac839d3adcb055dd21,22075,"Identify dolphins, whales and ships",15.35,2022-08-22 19:52:43 UTC,,,"{""source"":""api"",""session"":""d726d5b1a78197d8ce258bbcffadbd92b9b8f9320957a0329566154ae4e90401"",""viewport"":{""width"":2560,""height"":1329},""started_at"":""2022-08-22T19:51:29.567Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.102 Safari/537.36 Edg/104.0.1293.63"",""utc_offset"":""25200"",""finished_at"":""2022-08-22T19:52:43.700Z"",""live_project"":false,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":792,""clientHeight"":462,""naturalWidth"":792,""naturalHeight"":462},null],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-08-22T19:47:10.322Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""57378""}","[{""task"":""T0"",""task_label"":""What do you see and hear?  \n(Multiple selections are OK)"",""value"":[""None of the above""]}]","{""79862640"":{""retired"":null,""sounds"":""CCES_010_427.d6.mp3"",""subject_id"":""CCES_010_427"",""image_name_1"":""CCES_010_427.d6.png""}}",79862640
434082214,not-logged-in-7cbd6df833cb87549c38,,7cbd6df833cb87549c38,22075,"Identify dolphins, whales and ships",15.35,2022-08-22 21:01:10 UTC,,,"{""source"":""api"",""session"":""cb5e45e3dd29f004e9062840e4cf8d54e527c953d713f24531ad7f0f8c0cd380"",""viewport"":{""width"":1366,""height"":617},""started_at"":""2022-08-22T20:57:39.512Z"",""user_agent"":""Mozilla/5.0 (X11; CrOS x86_64 14092.77.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.107 Safari/537.36"",""utc_offset"":""36000"",""finished_at"":""2022-08-22T21:01:09.677Z"",""live_project"":false,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":792,""clientHeight"":462,""naturalWidth"":792,""naturalHeight"":462},null],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-08-22T20:57:39.722Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""57378""}","[{""task"":""T0"",""task_label"":""What do you see and hear?  \n(Multiple selections are OK)"",""value"":[""Ship noise"",""Sperm whale clicks""]}]","{""79862660"":{""retired"":null,""sounds"":""CCES_010_447.d6.mp3"",""subject_id"":""CCES_010_447"",""image_name_1"":""CCES_010_447.d6.png""}}",79862660
434082340,not-logged-in-a1e5f7c2ce578d0965b7,,a1e5f7c2ce578d0965b7,22075,"Identify dolphins, whales and ships",15.35,2022-08-22 21:01:56 UTC,,,"{""source"":""api"",""session"":""4eaa739eba9274ff292fc814fe1586f53d4f3c43b829e0327c4a5eba39afcd51"",""viewport"":{""width"":1366,""height"":649},""started_at"":""2022-08-22T20:58:12.756Z"",""user_agent"":""Mozilla/5.0 (X11; CrOS x86_64 14588.123.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36"",""utc_offset"":""36000"",""finished_at"":""2022-08-22T21:01:54.799Z"",""live_project"":false,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":792,""clientHeight"":462,""naturalWidth"":792,""naturalHeight"":462},null],""subject_selection_state"":{""retired"":false,""selected_at"":""2022-08-22T20:58:13.164Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""57378""}","[{""task"":""T0"",""task_label"":""What do you see and hear?  \n(Multiple selections are OK)"",""value"":[""Sperm whale clicks"",""Dolphin clicks""]}]","{""79862682"":{""retired"":null,""sounds"":""CCES_010_469.d6.mp3"",""subject_id"":""CCES_010_469"",""image_name_1"":""CCES_010_469.d6.png""}}",79862682
